tag,x,y,z,qx,qy,qz,qw,n_obs
tag36h11:10,-0.7831052179492847,0.0048256443557105014,0.8660586198072081,0.30203890020186175,-0.008753468380615699,0.95325431827623,-0.0014436910609240679,11
tag36h11:12,-1.2591468906462284,0.002645276136072581,1.666257940735117,0.03543556606155117,-0.16299170438940025,-0.0031516043320455544,0.9859858479452279,8
tag36h11:14,-1.4524612352520936,0.05704315861538366,1.5595304007254034,-0.01824453865329546,0.9847887066491928,0.0359675469198055,0.16901087430727685,9
tag36h11:15,1.3629706584696322,-0.02308619316309752,1.1626687103909796,0.007400137900179914,-0.7592435084743127,-0.015846831998951767,0.6505716030647754,4
tag36h11:16,-1.501792256346351,0.05118439512356495,1.3190688808339261,0.009830509597920211,0.548901481025141,0.03431338584305246,0.8351246115170106,1
tag36h11:18,-1.0751017380912715,-0.005861975431621297,2.8587396495805435,-0.010148327781270334,-0.44042212789561036,-0.010958556988960602,0.8976665699088199,14
tag36h11:2,-2.06526440675288,-0.022327014592636276,2.4938487706123222,-0.015722202579398714,0.9891450145721278,0.02411513723534051,0.14409515137324427,10
tag36h11:20,-0.18468640521099122,0.0017839516728782561,0.14959007320690756,-0.0031678386656657236,0.7147249524408156,0.010135856830292764,0.6993250113952584,8
tag36h11:21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29
tag36h11:22,-0.900694977034357,0.048457491397123464,2.254580456965394,-0.008095678359627578,0.9945520941674257,0.0205582715352896,0.10187222119187708,21
tag36h11:24,-0.09255231192590775,-0.008420004811715565,1.4601218450596296,0.01197935470534743,0.003141301793087322,-0.000781346787203248,0.999923005426461,20
tag36h11:25,-1.7577975103488377,-0.05037612212494501,3.364172290342965,-0.009096009762743747,0.855525830107785,0.02751725277254921,0.5169483701731082,19
tag36h11:26,-1.5561710603785406,-0.057190413589161826,3.50161398711447,-0.030007237598131137,0.9734055859686112,0.01376209562524951,-0.22669745393549418,10
tag36h11:27,0.04921287382020329,-0.014405263136352191,1.6602463931493787,-0.0022734934156452497,-0.7123058713412359,-0.0013292837123356032,0.7018642389275178,12
tag36h11:29,1.609173582015171,-0.026646443441041973,0.6707456930618987,0.00047098620017332535,-0.8323806297912929,-0.0211909188230361,0.5537988897421929,12
tag36h11:3,-2.1376035064807875,-0.012338505115141734,2.258220151306602,0.008259331090971598,0.5699735583133698,0.029532347680520127,0.8210905959234963,5
tag36h11:30,1.5518259154532037,-0.01462645591872786,0.43062005977587314,0.002794074098509208,-0.19402416611593243,-0.0184650706446766,0.9808189727360683,11
tag36h11:31,0.08266292552964369,0.1108366477706198,1.5858840714865012,-0.0018815771616322093,0.8693316236139458,0.034208383075445485,0.4930403374770563,9
tag36h11:32,-2.6567330010254078,-0.11155383110970661,3.9964817179211107,0.8356817194326217,0.002459521168496143,0.5481673361804048,-0.03380216127169762,9
tag36h11:33,0.7766377274341236,-0.0071716987911000065,0.12619384746889528,-0.006838525850900635,-0.488391788877854,-0.0023786251168596687,0.8725944288519322,4
tag36h11:34,0.5495023799516618,-0.0014210588425099455,0.02838118972997548,-0.0012142524158728122,0.24782068262653867,0.0028306089532989668,0.9688010231758328,9
tag36h11:35,-2.449102116115806,-0.11040373379018903,4.133168364326074,0.9827155134190123,0.02615020724140953,-0.18228540735221335,-0.018931894075242497,13
tag36h11:36,-2.8966342039683997,-0.10391687478815001,3.195050962660826,-0.017628313880772715,0.4030258836813025,-0.0782218969123614,0.9116691913605823,11
tag36h11:37,-2.8284658583780615,-0.08810571571118929,3.4219359714563655,0.043508110135369885,0.922280837018247,-0.08424138564770796,0.3747112100878814,12
tag36h11:38,-0.28779208660019834,0.11264633228537431,1.296148935947755,0.0023900549064114775,0.9997296856951222,0.0038544005417558767,-0.022803218499594755,9
tag36h11:4,0.5723240425969222,-0.004155632818121468,0.6566915233005693,0.006267093991231177,-0.23699556379684447,-0.011018452463197288,0.9714280312914783,12
tag36h11:40,-1.1583261118367787,0.006032143059589037,2.74873777225821,-0.009619817842650326,0.917915923139369,0.03077108618245015,0.3954629659108758,12
tag36h11:41,-1.7433682648188067,-0.04849542312711449,3.457999870007421,0.04337226887823687,-0.5497993371101523,-0.03764602250187032,0.8333200538780882,7
tag36h11:42,-0.7351381121207315,-0.0006310693986964725,2.4017514720899618,0.03563037665755071,-0.14272744618754904,-0.0008403223273012358,0.9891201374061735,16
tag36h11:43,1.6436460639468364,-0.026241831556964766,1.0385407290243922,-0.048433792333263635,0.9062848344886404,-0.01376079734596196,-0.41965772600122503,1
tag36h11:44,-1.9697181851077596,-0.08052917708381298,4.1402694749317845,-0.022573657519662636,0.9021763324361157,0.022572570494772168,-0.43018458159209144,9
tag36h11:45,-1.7880869384664257,-0.07197113230794815,3.879623065352695,0.016458682638902686,0.8790542227994307,0.05009402303200266,-0.4737967644473208,15
tag36h11:46,1.4493531451639048,0.05099719682469047,0.2655043909212692,0.008016287787209319,-0.48301999843391613,0.008711609203265313,0.87552928455198,5
tag36h11:5,0.6074124118145708,-0.008994982707516908,0.90041866971139,-0.005888826666326302,-0.8570049973477734,0.0032297607131003847,0.5152643252614846,12
tag36h11:8,-0.7934676162570117,0.11630966679274535,0.7416405290581071,0.9123236324808771,0.02481854609775479,0.40597978498999476,-0.047223337090560806,16
tag36h11:9,-0.5317641081470225,0.003202624822768762,0.870370203763446,-0.44380215179334814,-0.00435531110255664,0.896110164937472,0.0026932553779398846,13
